id_acciones_presencia,fecha_hecho,fuente,municipio,departamento,region,pdet,pnis,zona,evento,tipo_accion,accion,acciones_tradicionales,aux_responsable,subgrupo_responsable,total_victimas,descripcion_hecho,actor_consolidado,tipo_accion_clean,departamento_clean,municipio_clean,largo_texto,renta_ilicita_identificada,afecta_sector_privado,llave_geo,impactos_sectoriales,sectores_afectados_lista
19891,2026-06-09,blu radio,Santiago De Cali,Valle Del Cauca,Pacífico,False,False,Urbana,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,delincuencia comun,sin informacion,1,"en el sector de sameco, norte de cali, autoridades se enfrentaron a disparos con dos presuntos delincuentes que intentaban ingresar un cargamento de clorhidrato de cocaina y evadir un puesto de control del plan retorno. tras el intercambio de disparos, uno de los ocupantes del vehiculo murio y el otro escapo en una motocicleta.",delincuencia comun,Combate,Valle Del Cauca,Santiago De Cali,54,Narcotráfico,False,Santiago De Cali - Valle Del Cauca,{},Ninguno
19893,2026-06-09,diario del sur,Bajo Baudó,Chocó,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Ataque a personal militar/ ataque francotirador,Ataques contra la fuerza publica,True,eln,sin informacion,5,"cinco integrantes de la armada nacional resultaron heridos tras un ataque con drones cargados con explosivos cuando desarrollaban operaciones militares en el corregimiento de belen de docampado, municipio de bajo baudo, choco. las autoridades atribuyeron el hecho a presuntos integrantes del eln, pero senalaron que continuan las investigaciones para determinar la estructura responsable.",eln,Ataque a personal militar/ ataque francotirador,Chocó,Bajo Baudó,53,Ninguna,False,Bajo Baudó - Chocó,{},Ninguno
19904,2026-06-09,el pais,Cajibío,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Ataque a personal militar/ ataque francotirador,Ataques contra la fuerza publica,True,grupo armado ilegal no identificado,sin informacion,0,"hombres armados intentaron interceptar una camioneta del esquema de proteccion de la unp en la via panamericana, sector el paradero las fresas o el cofre, y dispararon contra el vehiculo durante la huida; el dirigente alvaro guevara y su esquema resultaron ilesos.",grupo armado ilegal no identificado,Ataque a personal militar/ ataque francotirador,Cauca,Cajibío,42,Ninguna,False,Cajibío - Cauca,"{""Humanitario"": ""Negativo""}",Humanitario
19905,2026-06-09,el pais,Popayán,Cauca,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Reten ilegal,Otra,False,grupo armado ilegal no identificado,sin informacion,0,"varios sujetos armados instalaron un reten ilegal en el sector de mi bohio, sobre la via panamericana en el tramo que comunica a popayan con timbio, e intentaron incendiar una tractomula; el fuego fue sofocado por comunidades cercanas antes de causar danos mayores.",grupo armado ilegal no identificado,Reten ilegal,Cauca,Popayán,43,Ninguna,False,Popayán - Cauca,{},Ninguno
19856,2026-06-08,revista semana,Bajo Baudó,Chocó,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,eln,sin informacion,5,"un ataque con explosivos lanzados desde drones, presuntamente perpetrado por integrantes del eln, dejo heridos a un suboficial y cuatro infantes de marina profesionales en el corregimiento de belen de docampado, jurisdiccion del municipio de bajo baudo, choco.",eln,Hostigamiento,Chocó,Bajo Baudó,38,Ninguna,False,Bajo Baudó - Chocó,{},Ninguno
19866,2026-06-08,caracol radio,Bajo Baudó,Chocó,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Ataque a personal militar/ ataque francotirador,Ataques contra la fuerza publica,True,eln,sin informacion,5,"cinco integrantes de la armada nacional resultaron heridos en un ataque con artefactos explosivos lanzados desde drones, presuntamente ejecutado por integrantes del eln, durante operaciones militares en el corregimiento de belen de docampado, zona rural de bajo baudo; luego fueron evacuados a buenaventura para atencion medica especializada.",eln,Ataque a personal militar/ ataque francotirador,Chocó,Bajo Baudó,47,Ninguna,False,Bajo Baudó - Chocó,"{""Agropecuario"": ""Negativo""}",Agropecuario
19898,2026-06-07,ejercito nacional,Maicao,La Guajira,Caribe,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,eln,frente seis de diciembre,2,"en el sector conocido como los corazones, municipio de maicao, la guajira, el ejercito nacional, con apoyo de la fuerza aeroespacial colombiana y coordinacion de la policia nacional y la fiscalia general de la nacion, realizo una operacion militar contra el frente seis de diciembre del eln que produjo un combate en el que murio un sujeto presunto explosivista y francotirador del grupo, y otro presunto integrante menor de edad resulto herido. en el lugar fueron incautados un fusil, una pistola, 2 artefactos explosivos improvisados, 2 detonadores, 338 municiones y un proveedor.",eln,Combate,La Guajira,Maicao,92,Ninguna,False,Maicao - La Guajira,{},Ninguno
19938,2026-06-07,la fm,Bajo Baudó,Chocó,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,eln,sin informacion,5,"el eln habria atacado con artefactos explosivos lanzados desde drones a tropas de la armada nacional en el corregimiento de belen de docampado, zona rural de bajo baudo, dejando heridos a cinco marinos.",eln,Hostigamiento,Chocó,Bajo Baudó,33,Ninguna,False,Bajo Baudó - Chocó,"{""Agropecuario"": ""Negativo""}",Agropecuario
19842,2026-06-06,el heraldo,Ocaña,Norte De Santander,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo,4,"un policia murio y tres integrantes del grupo armado murieron en un enfrentamiento a bala durante una operacion contra integrantes del clan del golfo en zona rural de ocana, en la vereda pueblo nuevo, en el marco de la operacion 'gevurah' y la operacion esparta.",otro grupo armado ilegal,Combate,Norte De Santander,Ocaña,45,Ninguna,False,Ocaña - Norte De Santander,"{""Agropecuario"": ""Negativo""}",Agropecuario
19865,2026-06-06,caracol radio,Ocaña,Norte De Santander,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo; subestructura ferney antonio lopez polo,4,"en medio de operaciones de la policia nacional contra el clan del golfo en ocana, norte de santander, fallecio el integrante del goer francisco javier jaimes angarita mientras adelantaba maniobras operacionales contra la subestructura ferney antonio lopez polo; de manera preliminar, se reporto la neutralizacion de tres integrantes de esa estructura criminal.",otro grupo armado ilegal,Combate,Norte De Santander,Ocaña,52,Ninguna,False,Ocaña - Norte De Santander,{},Ninguno
19884,2026-06-06,blu radio,Linares,Nariño,Pacífico,False,False,Urbana,Presencia grupos armados ilegales,Solo presencia,Otra,False,"eln, disidencias de las farc",sin informacion,0,"en linares (narino) se reporto la presencia presunta de milicias del eln en la parte alta, que limita con samaniego, y de disidencias de las farc en la zona baja, cercana al rio guaitara; la comunidad denuncio que estos actores llevan aproximadamente dos anos y medio en el territorio y que en los ultimos dias se intensificaron los enfrentamientos y el desplazamiento de السكان hacia el casco urbano.","eln, disidencias de las farc",Solo presencia,Nariño,Linares,68,Ninguna,False,Linares - Nariño,"{""Ambiental"": ""Negativo"", ""Humanitario"": ""Negativo""}","Ambiental, Humanitario"
19901,2026-06-06,el heraldo,El Litoral Del San Juan,Chocó,Pacífico,True,False,,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,eln,frente ernesto che guevara,0,"el eln, a traves del frente ernesto che guevara, ataco con rafagas de fusil, ametralladoras y granadas al personal adscrito al batallon fluvial de infanteria de marina no. 24 que custodiaba la mision medica del buque hospital benkos bioho, mientras navegaba cerca de palestina, choco.",eln,Hostigamiento,Chocó,El Litoral Del San Juan,45,Ninguna,False,El Litoral Del San Juan - Chocó,"{""Humanitario"": ""Negativo""}",Humanitario
19916,2026-06-06,el tiempo,Cajibío,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Ataque a bienes civiles,Ataque a infraestructura y bienes civiles,True,grupo armado ilegal no identificado,sin informacion,0,"hombres armados intentaron interceptar una camioneta adscrita a un esquema de proteccion de la unp en el sector de las fresas; al no detenerse el vehiculo, dispararon en repetidas ocasiones e impactaron la carroceria. el hecho estaba asignado a alvaro guevara, presidente del partido conservador en caldono. no hubo personas heridas.",grupo armado ilegal no identificado,Ataque a bienes civiles,Cauca,Cajibío,51,Ninguna,False,Cajibío - Cauca,"{""Humanitario"": ""Negativo""}",Humanitario
19917,2026-06-06,el tiempo,Timbío,Cauca,Pacífico,False,False,,Acciones de los grupos armados al margen de la ley,Reten ilegal,Otra,False,grupo armado ilegal no identificado,sin informacion,0,"varios hombres armados instalaron un reten ilegal en el sector de mi bohio, en el tramo entre popayan y timbio, e intentaron incendiar una tractomula. la comunidad intervino para auxiliar al conductor y controlar las llamas; el conductor resulto ileso y el vehiculo sufrio afectaciones menores.",grupo armado ilegal no identificado,Reten ilegal,Cauca,Timbío,46,Ninguna,False,Timbío - Cauca,{},Ninguno
19936,2026-06-06,la fm,Ocaña,Norte De Santander,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,subestructura ferney antonio lopez polo,4,"en horas de la manana del sabado 6 de junio, en desarrollo de la operacion gevurah y la accion esparta, se registro un enfrentamiento armado en la vereda pueblo nuevo de ocana entre la policia y el clan del golfo, en el que murio el patrullero francisco javier jaimes angarita y tres integrantes del clan del golfo.",otro grupo armado ilegal,Combate,Norte De Santander,Ocaña,57,Ninguna,False,Ocaña - Norte De Santander,{},Ninguno
19937,2026-06-06,la fm,Ocaña,Norte De Santander,Andina,False,False,,Acciones de los grupos armados al margen de la ley,Activacion de artefacto explosivo,Ataque a infraestructura y bienes civiles,True,eln,sin informacion,0,"en las ultimas horas, el eln ubico varias cargas explosivas en la via que comunica ocana con el municipio de rio de oro, y el ejercito las destruyo antes de que fueran activadas.",eln,Activacion de artefacto explosivo,Norte De Santander,Ocaña,33,Minería,False,Ocaña - Norte De Santander,"{""Minero"": ""Negativo"", ""Ambiental"": ""Negativo""}","Minero, Ambiental"
19946,2026-06-06,mi diario informa,Maicao,La Guajira,Caribe,False,False,,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,eln,frente seis de diciembre,2,"en desarrollo de operaciones militares en el sector los corazones de maicao, la guajira, el ejercito nacional, con apoyo de la fuerza aeroespacial colombiana y coordinacion de la policia nacional y la fiscalia, realizo un combate contra el frente seis de diciembre del eln; durante la operacion murio un presunto explosivista del eln e incautaron un fusil, una pistola, dos artefactos explosivos improvisados con sus detonadores, 338 municiones y un proveedor.",eln,Combate,La Guajira,Maicao,71,Ninguna,False,Maicao - La Guajira,{},Ninguno
19848,2026-06-05,el tiempo,Silvia,Cauca,Pacífico,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,grupo armado ilegal no identificado,sin informacion,0,"se registraron combates entre tropas del ejercito nacional y grupos armados ilegales en el resguardo indigena de guambia, en silvia, con hostigamientos armados en el sector de alto cacique; tres civiles quedaron atrapados en medio de las confrontaciones y luego fueron rescatados con intervencion de la comunidad y el cuerpo de bomberos.",grupo armado ilegal no identificado,Combate,Cauca,Silvia,52,Ninguna,False,Silvia - Cauca,{},Ninguno
19854,2026-06-04,la silla vacia,San José Del Guaviare,Guaviare,Amazonia,True,True,Rural,Acciones de la fuerza publica y otros servidores publicos,Bombardeo,Acciones de la fuerza publica,True,disidencias de las farc,ivan mordisco,3,"el presidente gustavo petro ordeno un bombardeo contra las disidencias de 'ivan mordisco' en zona rural de san jose del guaviare. segun el ministro de defensa, en la operacion murieron tres integrantes de esa disidencia y se rescato a un menor de edad.",disidencias de las farc,Bombardeo,Guaviare,San José Del Guaviare,43,Ninguna,False,San José Del Guaviare - Guaviare,"{""Agropecuario"": ""Negativo""}",Agropecuario
19874,2026-06-04,el pilon,Curumaní,Cesar,Caribe,False,False,Rural,Acciones de los grupos armados al margen de la ley,Reten ilegal,Otra,False,eln,sin informacion,0,"hombres armados, presuntamente pertenecientes al eln, instalaron un reten ilegal en el sector de santa isabel, entre el corregimiento de san roque, jurisdiccion de curumani, y el municipio de la jagua de ibirico, retuvieron ilegalmente a cinco conductores y luego los liberaron.",eln,Reten ilegal,Cesar,Curumaní,42,Ninguna,False,Curumaní - Cesar,{},Ninguno
19885,2026-06-04,blu radio,Río De Oro,Cesar,Caribe,False,False,Rural,Acciones de los grupos armados al margen de la ley,Activacion de artefacto explosivo,Ataque a infraestructura y bienes civiles,True,eln,frente camilo torres restrepo,0,"integrantes del frente camilo torres restrepo del eln habrian instalado siete artefactos explosivos improvisados en el sector de piletas, sobre la ruta nacional 70, para atentar contra la poblacion civil, la infraestructura vial y las tropas con presencia en el corredor entre cesar y norte de santander.",eln,Activacion de artefacto explosivo,Cesar,Río De Oro,47,Ninguna,True,Río De Oro - Cesar,{},Ninguno
19890,2026-06-04,blu radio,La Jagua De Ibirico,Cesar,Caribe,True,False,Rural,Acciones de los grupos armados al margen de la ley,Reten ilegal,Otra,False,eln,sin informacion,0,"cinco camioneros fueron retenidos por integrantes del eln en zona rural de la jagua de ibirico y luego abandonados; la noticia tambien senala que los automotores habrian quedado en un reten ilegal y que las victimas llegaron por sus medios a santa isabel, jurisdiccion de curumani.",eln,Reten ilegal,Cesar,La Jagua De Ibirico,46,Ninguna,False,La Jagua De Ibirico - Cesar,"{""Agropecuario"": ""Negativo""}",Agropecuario
19859,2026-06-03,revista semana,San José Del Guaviare,Guaviare,Amazonia,True,True,Rural,Acciones de los grupos armados al margen de la ley,Enfrentamiento,Enfrentamientos,True,disidencias de las farc,ivan mordisco y alias calarca,48,"el 27 de mayo, en zona rural de san jose del guaviare, sitio conocido como barranco colorado, se registraron enfrentamientos entre grupos disidentes de ivan mordisco y alias calarca; medicina legal informo que los estudios de necropsia concluyeron que las victimas fueron asesinadas producto de un combate con armas de fuego.",disidencias de las farc,Enfrentamiento,Guaviare,San José Del Guaviare,51,Ninguna,False,San José Del Guaviare - Guaviare,"{""Agropecuario"": ""Negativo""}",Agropecuario
19863,2026-06-03,caracol radio,San José Del Guaviare,Guaviare,Amazonia,True,True,Rural,Presencia grupos armados ilegales,Solo presencia,Otra,False,disidencias de las farc,‘mordisco’ y ‘calarca’,0,"el alcalde de san jose del guaviare alerto sobre la presencia de disidencias de las farc de ‘mordisco’ y ‘calarca’ en la zona, en medio de enfrentamientos prolongados que estan afectando a comunidades, con riesgo de nuevas victimas, desplazamiento, confinamiento, desabastecimiento y restriccion de la movilidad.",disidencias de las farc,Solo presencia,Guaviare,San José Del Guaviare,46,Ninguna,False,San José Del Guaviare - Guaviare,"{""Humanitario"": ""Negativo""}",Humanitario
19864,2026-06-03,caracol radio,San José Del Guaviare,Guaviare,Amazonia,True,True,Rural,Acciones de los grupos armados al margen de la ley,Enfrentamiento,Enfrentamientos,True,disidencias de las farc,‘mordisco’ y ‘calarca’,0,"se reportaron enfrentamientos entre disidencias de las farc de ‘mordisco’ y ‘calarca’ en zona rural de san jose del guaviare, con fallecidos y heridos no precisados en la noticia, ademas de bombardeos reportados por locales.",disidencias de las farc,Enfrentamiento,Guaviare,San José Del Guaviare,35,Ninguna,False,San José Del Guaviare - Guaviare,"{""Agropecuario"": ""Negativo""}",Agropecuario
19940,2026-06-03,la fm,El Tarra,Norte De Santander,Andina,True,False,Rural,Acciones de los grupos armados al margen de la ley,Ataque a poblacion,Ataque a infraestructura y bienes civiles,True,eln,sin informacion,1,"se registro otro ataque similar en zona rural de el tarra, que dejo un anciano muerto y varias personas heridas; la noticia lo presenta como parte de la intensificacion de la violencia en el catatumbo.",eln,Ataque a poblacion,Norte De Santander,El Tarra,35,Ninguna,False,El Tarra - Norte De Santander,"{""Agropecuario"": ""Negativo""}",Agropecuario
19952,2026-06-03,pares,San José Del Guaviare,Guaviare,Amazonia,True,True,Rural,Acciones de los grupos armados al margen de la ley,Confinamiento,Otra,False,disidencias de las farc,sin informacion,0,el 3 de junio de 2026 la alcaldia de san jose del guaviare declaro el confinamiento de cinco comunidades rurales por la presion y el riesgo derivados de la confrontacion armada en la zona.,disidencias de las farc,Confinamiento,Guaviare,San José Del Guaviare,34,Ninguna,False,San José Del Guaviare - Guaviare,"{""Humanitario"": ""Negativo""}",Humanitario
19851,2026-06-02,la fm,Teorama,Norte De Santander,Andina,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,eln,sin informacion,2,"el eln asesino a un militar e hirio a otro en el sector de los negritos, zona rural del municipio de teorama, mediante un ataque con drones cargados con explosivos.",eln,Hostigamiento,Norte De Santander,Teorama,30,Ninguna,False,Teorama - Norte De Santander,"{""Agropecuario"": ""Negativo""}",Agropecuario
19852,2026-06-02,la fm,El Tarra,Norte De Santander,Andina,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,eln,sin informacion,2,"en zona rural del municipio de el tarra, un hecho similar atribuido al eln dejo un anciano muerto y varias personas heridas.",eln,Hostigamiento,Norte De Santander,El Tarra,22,Ninguna,False,El Tarra - Norte De Santander,"{""Agropecuario"": ""Negativo""}",Agropecuario
19853,2026-06-02,la fm,Sipí,Chocó,Pacífico,True,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo,2,"en una operacion militar en zona rural de sipi, choco, registrada en la vereda el embarcadero, tropas del ejercito nacional con apoyo de la fuerza aeroespacial colombiana, la armada nacional y la policia nacional sostuvieron combates contra presuntos integrantes del clan del golfo; el reporte preliminar indica dos abatidos, cinco capturados y la incautacion de material de guerra y explosivos.",otro grupo armado ilegal,Combate,Chocó,Sipí,60,Ninguna,False,Sipí - Chocó,"{""Agropecuario"": ""Negativo""}",Agropecuario
19908,2026-06-02,el pais,La Jagua De Ibirico,Cesar,Caribe,True,False,Rural,Acciones de los grupos armados al margen de la ley,Reten ilegal,Otra,False,eln,sin informacion,0,cinco camioneros fueron secuestrados y robados en un reten ilegal instalado por cerca de 15 hombres armados en una via que comunica cesar con la guajira; luego fueron liberados y aparecieron a salvo en curumani. autoridades presumen que habria sido accion del eln.,eln,Reten ilegal,Cesar,La Jagua De Ibirico,43,Ninguna,False,La Jagua De Ibirico - Cesar,{},Ninguno
19942,2026-06-02,la fm,Suárez,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Combate,Acciones de la fuerza publica,True,disidencias de las farc,frente jaime martinez,8,"en suarez, cauca, se registraron combates entre tropas del ejercito nacional e integrantes del frente jaime martinez de las disidencias de 'ivan mordisco'; durante los enfrentamientos, en el sector de la betulia fue activada o lanzada una carga/artefacto explosivo que dejo ocho civiles heridos, entre ellos siete menores de edad y un adulto mayor.",disidencias de las farc,Combate,Cauca,Suárez,54,Ninguna,False,Suárez - Cauca,{},Ninguno
19847,2026-06-01,el tiempo,Suárez,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Ataque contra la poblacion,Otra,False,disidencias de las farc,frente 'jaime martinez',8,"disidentes del frente 'jaime martinez' atacaron en zona rural de suarez, cauca, usando artefactos explosivos acondicionados con drones; el ataque dejo varios pobladores heridos y provoco traslado de civiles lesionados a cali.",disidencias de las farc,Ataque contra la poblacion,Cauca,Suárez,32,Ninguna,False,Suárez - Cauca,"{""Agropecuario"": ""Negativo""}",Agropecuario
19857,2026-06-01,revista semana,Sipí,Chocó,Pacífico,True,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Bombardeo,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo,2,"el ejercito nacional reporto un bombardeo y operacion ofensiva contra integrantes del clan del golfo en la vereda el embarcadero, municipio de sipi, choco, durante la primera vuelta presidencial; en el lugar se reporto la muerte de dos personas y la captura de cinco mas, ademas de la incautacion de armamento y material de intendencia.",otro grupo armado ilegal,Bombardeo,Chocó,Sipí,55,Ninguna,False,Sipí - Chocó,{},Ninguno
19900,2026-06-01,el heraldo,Sipí,Chocó,Pacífico,True,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo,2,"enfrentamiento entre el ejercito de colombia y miembros del clan del golfo en sipi (choco), en el que murieron dos integrantes del grupo armado y otros dos fueron capturados; ademas se incautaron armas de fuego, municion y un artefacto explosivo.",otro grupo armado ilegal,Combate,Chocó,Sipí,40,Ninguna,False,Sipí - Chocó,{},Ninguno
19932,2026-06-01,la fm,El Tarra,Norte De Santander,Andina,True,False,Urbana,Acciones de los grupos armados al margen de la ley,Quema de vehiculo,Ataque a infraestructura y bienes civiles,True,"eln, disidencias de las farc",sin informacion,0,en el tarra se reporto la incineracion de un establecimiento comercial en medio de los combates entre el eln y las disidencias de las farc.,"eln, disidencias de las farc",Quema de vehiculo,Norte De Santander,El Tarra,25,Ninguna,False,El Tarra - Norte De Santander,{},Ninguno
19839,2026-05-24,caracol,Tibú,Norte De Santander,Andina,True,True,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,eln,,8,"el 24 de mayo de 2026, en tibu, norte de santander, integrantes del eln atacaron con drones acondicionados con explosivos a tropas del batallon de operaciones terrestres n.° 10 del ejercito nacional que desarrollaban operaciones de control territorial en la vereda barco la silla. como consecuencia, un soldado profesional murio y siete militares resultaron heridos, quienes fueron evacuados a un centro asistencial en cucuta.",eln,Hostigamiento,Norte De Santander,Tibú,64,Ninguna,False,Tibú - Norte De Santander,{},Ninguno
19836,2026-05-23,caracol,Tibú,Norte De Santander,Andina,True,True,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,eln,,0,"el 23 de mayo de 2026, en tibu, norte de santander, tropas del ejercito nacional sostuvieron un combate con presuntos integrantes del eln durante una operacion militar adelantada en la vereda la valera, tras denuncias sobre un reten ilegal instalado en el sector de la llana. al momento de la publicacion no se reportaba un balance oficial de personas muertas, heridas o capturadas.",eln,Combate,Norte De Santander,Tibú,63,Ninguna,False,Tibú - Norte De Santander,{},Ninguno
19838,2026-05-23,el heraldo,Río Iró,Chocó,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,eln,,1,"el 23 de mayo de 2026, en el corregimiento de santa rita, municipio de rio iro, choco, integrantes del eln atacaron con explosivos lanzados desde un dron la estacion de policia. como consecuencia, un subintendente de la policia resulto herido y se registraron danos materiales en la estacion y en viviendas cercanas.",eln,Hostigamiento,Chocó,Río Iró,52,Ninguna,False,Río Iró - Chocó,"{""Ambiental"": ""Negativo""}",Ambiental
19810,2026-05-22,el pais,Sipí,Chocó,Pacífico,True,False,Urbana,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo,5,"el 23 de mayo de 2026, en sipi, choco, tropas del ejercito nacional sostuvieron combates contra integrantes del clan del golfo durante una operacion militar. como resultado preliminar, cinco integrantes del grupo armado ilegal murieron y las tropas recuperaron un area utilizada por la organizacion para sus actividades.",otro grupo armado ilegal,Combate,Chocó,Sipí,48,Ninguna,False,Sipí - Chocó,{},Ninguno
19837,2026-05-22,caracol,Briceño,Antioquia,Andina,True,True,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,disidencias de las farc,frente 36,3,"el 22 de mayo de 2026, en briceno, antioquia, tropas del ejercito nacional, en apoyo con la fiscalia general de la nacion, sostuvieron combates contra integrantes del frente 36 de las disidencias de las farc durante una operacion militar en la vereda palmichal, corregimiento travesias. como resultado, tres integrantes del grupo armado ilegal murieron y las tropas solo lograron asegurar uno de los cuerpos tras una asonada de la comunidad.",disidencias de las farc,Combate,Antioquia,Briceño,70,Ninguna,False,Briceño - Antioquia,{},Ninguno
19832,2026-05-21,minuto 30,Jericó,Antioquia,Andina,False,False,Rural,Acciones de los grupos armados al margen de la ley,Enfrentamiento,Enfrentamientos,True,otro grupo armado ilegal,clan del golfo; los pachecos,1,"el 19 de mayo de 2026, en jerico, antioquia, integrantes del clan del golfo y del grupo armado ilegal conocido como los pachecos sostuvieron un enfrentamiento armado en el sector las playas por el control del territorio. como consecuencia, un presunto integrante de los pachecos murio y posteriormente el ejercito nacional hizo presencia para asegurar la zona.",otro grupo armado ilegal,Enfrentamiento,Antioquia,Jericó,57,Ninguna,False,Jericó - Antioquia,{},Ninguno
19829,2026-05-20,caracol,Arenal,Bolívar,Caribe,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,,,4,"el 20 de mayo de 2026, en arenal, bolivar, integrantes de un grupo armado ilegal atacaron con explosivos lanzados desde drones a tropas del ejercito nacional que desarrollaban una brigada de accion integral con servicios de salud en el corregimiento de buenavista. como consecuencia, cuatro militares resultaron heridos y dos civiles de la comunidad fueron reportados como desaparecidos.",no identificado,Hostigamiento,Bolívar,Arenal,58,Ninguna,False,Arenal - Bolívar,{},Ninguno
19830,2026-05-20,caracol,Canalete,Córdoba,Caribe,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo,0,"el 20 de mayo de 2026, en canalete, cordoba, tropas del gaula militar sinu de la brigada 11 y del batallon de fuerzas especiales urbanas n.° 7 sostuvieron combates contra integrantes de la subestructura zuley guerra castro del clan del golfo durante una operacion militar. al momento de la publicacion, las operaciones continuaban y no se reportaba un balance oficial de personas muertas, heridas o capturadas.",otro grupo armado ilegal,Combate,Córdoba,Canalete,66,Ninguna,False,Canalete - Córdoba,{},Ninguno
19831,2026-05-20,el pais,Patía,Cauca,Pacífico,True,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Bombardeo,Acciones de la fuerza publica,True,disidencias de las farc,frente carlos patino,2,"el 20 de mayo de 2026, en patia, cauca, tropas del ejercito nacional y la fuerza aeroespacial colombiana desarrollaron una operacion militar que incluyo un bombardeo y posteriores combates contra integrantes del frente carlos patino de las disidencias de las farc en el corregimiento de el hoyo. como resultado, murieron varios integrantes del grupo armado ilegal, entre ellos un presunto explosivista y operador de drones.",disidencias de las farc,Bombardeo,Cauca,Patía,65,Ninguna,False,Patía - Cauca,{},Ninguno
19833,2026-05-20,el heraldo,Santa Rosa Del Sur,Bolívar,Caribe,True,True,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,frente 37,2,"el 20 de mayo de 2026, en santa rosa del sur, bolivar, integrantes de la estructura 37 de las disidencias de las farc atacaron con explosivos lanzados desde drones a tropas del ejercito nacional que desarrollaban operaciones militares. como consecuencia, un soldado murio y otro integrante de la fuerza publica resulto herido.",disidencias de las farc,Hostigamiento,Bolívar,Santa Rosa Del Sur,52,Ninguna,False,Santa Rosa Del Sur - Bolívar,{},Ninguno
19834,2026-05-20,el heraldo,Arenal,Bolívar,Caribe,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,eln,,4,"el 20 de mayo de 2026, en arenal, bolivar, integrantes del eln activaron artefactos explosivos contra tropas del ejercito nacional que desarrollaban operaciones militares. como consecuencia, dos suboficiales y dos soldados resultaron heridos.",eln,Hostigamiento,Bolívar,Arenal,33,Ninguna,False,Arenal - Bolívar,{},Ninguno
19835,2026-05-20,semana,Ocaña,Norte De Santander,Andina,False,False,Urbana,Acciones de los grupos armados al margen de la ley,Ataque contra aeronaves,Ataque a infraestructura y bienes civiles,True,,,3,"el 20 de mayo de 2026, en ocana, norte de santander, integrantes de un grupo armado ilegal atacaron con disparos un avion de la policia nacional cuando se disponia a despegar del aeropuerto del municipio. como consecuencia, tres integrantes de la policia nacional resultaron heridos y la aeronave sufrio danos.",no identificado,Ataque contra aeronaves,Norte De Santander,Ocaña,50,Ninguna,False,Ocaña - Norte De Santander,{},Ninguno
